density,density_level,target_long_fraction_pct,model_key,model_label,method,method_variant,resource_profile,kv_profile,kv_profile_label,paper_default_kv,ttft_mode,gpu_count,physical_measurement_gpu_count,prefill_workers,decode_workers,output_tokens,decode_replay_mode,decode_batch_size,decode_batch_alpha,repeat_count,stage_measurement,execution_mode,kv_bytes_per_token,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,all_tpot_p50_ms,all_tpot_p90_ms,all_tpot_p99_ms,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,kv_transfer_mean_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms,long_request_count,long_tpot_p50_ms,long_tpot_p90_ms,long_tpot_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,measured_long_fraction,request_count,round_wall_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,short_request_count,short_tpot_p50_ms,short_tpot_p90_ms,short_tpot_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,throughput_rps,tpot_mean_ms,dispatcher,replica_count,replica_execution
high_l70,high,70,baichuan2-7b-chat,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4697.406765495543,5452.768750549876,5692.616488306667,,,,314.52705325500574,572.0855948282406,646.9746942623169,,3531.852528511081,5517.315201484598,5696.9898548250785,28.0,,,,404.6210350061301,598.4752836695407,650.2626792647061,0.7,40.0,8836.03711700235,4723.6421632551355,5438.828142039711,5451.037284521444,12.0,,,,148.39886226400267,158.628561385558,164.39414079592098,4.526917454933227,,least_backlog,2,real_split_workload_sequential_a100
high_l90,high,90,baichuan2-7b-chat,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4789.125730501837,5129.82543715043,5341.953007126285,,,,408.7082027544966,521.3013599422993,600.1792660114006,,4370.6988009944325,5168.077735754196,5341.984742805653,36.0,,,,425.62159574299585,527.5760095246369,600.8280931928311,0.9,40.0,9073.41347348758,5002.13164476736,5066.285095352214,5066.561568735051,4.0,,,,140.0592155114282,141.2708372808993,141.5483250573743,4.408484371172088,,round_robin,2,real_split_workload_sequential_a100
high_l90,high,90,baichuan2-7b-chat,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4777.955626763287,5146.471581415972,5330.621874317876,,,,407.24071650765836,520.9425137116341,601.031712651602,,3422.0610982738435,5148.784509015968,5331.424481977592,36.0,,,,426.002036765567,531.0688864992699,602.0088296121685,0.9,40.0,9122.513427507347,5038.431908746134,5066.826810449129,5067.468107293826,4.0,,,,142.04738051921595,146.2010629446013,147.68335173401283,4.384756494962499,,least_backlog,2,real_split_workload_sequential_a100
mid_l10,mid,10,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,8225.569964008173,8632.450942805735,8821.366697574267,,,,252.55529825517442,294.72712604329024,844.5948432220029,,5540.538660512539,8784.546636405867,8885.70806208998,4.0,,,,692.4758505047066,857.5788318674313,896.5307978037163,0.1,40.0,14333.407092474277,8265.673476998927,8601.022571499925,8671.256817622634,36.0,,,,250.9297694923589,256.57194247469306,266.23751761508174,2.7907852820663717,,round_robin,2,real_split_workload_sequential_a100
mid_l10,mid,10,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,7871.69911750243,7989.286986508523,8282.740698475973,,,,241.42659148492385,252.73608964052988,734.4809983475716,,5204.601312012528,8324.459595244844,8454.238042961806,4.0,,,,606.2246197543573,735.3644441551296,738.0147815778037,0.1,40.0,13628.384087480714,7871.69911750243,7988.456414997927,7991.850010919734,36.0,,,,241.10808224941138,246.06455577304587,276.0179342236369,2.9350695112643996,,least_backlog,2,real_split_workload_sequential_a100
mid_l30,mid,30,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,7903.219169005752,8456.697748359875,8643.486434421211,,,,243.16686649399344,730.5504391959403,838.4783103322843,,8237.259601752157,8631.357183406362,8643.96591188939,12.0,,,,672.3151107580634,794.3005691631697,858.4655899537029,0.3,40.0,13557.766297496033,7900.6666485074675,7996.158321396797,8148.567208546738,28.0,,,,241.63644800137263,244.2363718932029,260.2137972583296,2.950340967629546,,round_robin,2,real_split_workload_sequential_a100
mid_l30,mid,30,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,8014.940811495762,8300.031212478643,8551.402791041764,,,,246.06430949643254,720.8211442979518,760.2792708636844,,8161.787100500078,8524.817981099477,8560.066297226003,12.0,,,,643.5206799942534,739.9423074850347,769.2493136276607,0.3,40.0,13652.97988899551,8005.783274740679,8100.731693048147,8105.386768078315,28.0,,,,244.90071200125385,248.32119897182565,251.78706737526227,2.929766404507049,,least_backlog,2,real_split_workload_sequential_a100
mid_l50,mid,50,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,8110.18149125448,8489.44187919551,8657.518810818729,,,,246.47712751175277,697.7278072910849,860.8840025213431,,8202.74727549986,8564.52703436371,8686.71166731423,20.0,,,,613.8220837456174,792.0991373190191,872.4345212228944,0.5,40.0,14096.70605398283,8109.278050498688,8163.700898824027,8166.564180848945,20.0,,,,244.1088989871787,246.6875099693425,249.00270463171182,2.8375436426089307,,round_robin,2,real_split_workload_sequential_a100
mid_l50,mid,50,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,8038.134469243232,8515.715972922044,8631.414447661955,,,,248.1263617228251,799.8115022608545,871.9791211863048,,8225.811006515869,8573.223011038499,8640.902571154293,20.0,,,,688.1564452633029,847.5683884695172,878.4419492795132,0.5,40.0,13982.996273013174,8026.023647485999,8051.357090249076,8055.55606919399,20.0,,,,241.22996874211822,263.3576709864428,297.57225793960964,2.860620172975981,,least_backlog,2,real_split_workload_sequential_a100
mid_l70,mid,70,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,8186.098850259441,8531.038633844582,8828.304057174246,,,,302.9747065156698,777.2769491362851,1004.3427838699425,,8148.598236497492,8584.03750010475,8857.344402651652,28.0,,,,604.2986925167497,800.538079906255,1034.5257297472563,0.7,40.0,13759.786697528752,8205.257803987479,8218.229430759675,8221.017669627909,12.0,,,,243.31708101090044,247.02965170436073,281.5018506179331,2.907416101656836,,round_robin,2,real_split_workload_sequential_a100
mid_l70,mid,70,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,8393.532534231781,9271.484576843795,9517.149966905708,,,,303.14024625113234,840.1128488068935,1044.6984162958688,,8424.940247510676,9331.817077062442,9532.844353080145,28.0,,,,676.8070092366543,861.2318778585177,1057.4274943579803,0.7,40.0,14537.282618525782,8079.745649243705,8889.538200190873,8892.4891710456,12.0,,,,242.66077723586932,267.8148818464251,270.40766679216176,2.751549369046498,,least_backlog,2,real_split_workload_sequential_a100
mid_l90,mid,90,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,9024.369115504669,9564.746981594362,9752.016780718113,,,,679.4054002384655,895.7374398305548,1038.933766814298,,9025.637853512308,9578.423345999909,9761.043351617991,36.0,,,,685.3247577673756,920.6829252361786,1040.6371952936752,0.9,40.0,15015.704334493825,9004.279214248527,9154.190787638072,9194.106045810622,4.0,,,,264.3847667641239,281.27299612679053,287.0445898323669,2.6638961312278346,,round_robin,2,real_split_workload_sequential_a100
mid_l90,mid,90,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,8286.095921241213,8905.262677834253,9204.75818428502,,,,647.5991074985359,769.4917512038955,918.9035429613432,,8291.313321475172,8943.038863231777,9206.930841846042,36.0,,,,653.0110320163658,777.2666340024443,920.5822140414966,0.9,40.0,14253.548666469618,8245.488610016764,8527.315200504381,8622.750317147584,4.0,,,,241.30200300714932,249.8592303483747,253.1598751799902,2.8123460297675242,,least_backlog,2,real_split_workload_sequential_a100
high_l10,high,10,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,7914.905851997901,7962.941910879454,8417.435838607198,,,,241.00320450088475,294.4336878455944,774.1143504134379,,5364.338561252225,8422.807325664326,8438.921786835708,4.0,,,,637.2192319831811,781.8353965529241,804.9985349713825,0.1,40.0,12175.374311019224,7914.905851997901,7958.092535249307,7968.9539543454885,36.0,,,,240.4615685081808,244.50295224960428,279.73164346767584,3.2853206120377534,,round_robin,2,real_split_workload_sequential_a100
high_l10,high,10,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,7864.975212491117,7873.205925326329,8154.3034982305835,,,,240.92917224334087,245.73164748144336,723.3214283152483,,5141.508911503479,8189.670040289639,8317.518428522744,4.0,,,,604.6624427544884,724.0487543633208,726.230732507538,0.1,40.0,12107.999847535068,7866.016492494964,7872.6514959853375,7875.851254956797,36.0,,,,240.46219101001043,243.8630117540015,245.94505025888793,3.3036011676150747,,least_backlog,2,real_split_workload_sequential_a100
high_l30,high,30,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,7832.882968999911,8449.62057605735,8672.665458833508,,,,241.43297826230992,717.0665061887121,936.867941385717,,8189.37526375521,8648.91871488362,8683.536600373627,12.0,,,,672.1646850201068,855.0411904376233,973.9147525868611,0.3,40.0,12120.479258496762,7829.949048507842,8052.565638642409,8163.4642036719015,28.0,,,,239.7731465025572,248.69041947240476,322.4528256856138,3.3002064597848033,,round_robin,2,real_split_workload_sequential_a100
high_l30,high,30,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,7915.861819768907,8287.104533769889,8432.20286353695,,,,243.60917773447,620.363495440688,726.7211273536668,,8091.173582506599,8391.145364454133,8449.501432928664,12.0,,,,441.031245252816,724.8800054861931,727.3152698509512,0.3,40.0,12172.889509997587,7910.850604268489,7967.139197257347,7973.147312593064,28.0,,,,241.9572729850188,247.2302401525667,262.87043454445666,3.286005113777129,,least_backlog,2,real_split_workload_sequential_a100
high_l50,high,50,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,8060.96503273875,8523.077036472387,8692.582808079023,,,,252.8949382394785,705.8937310706824,960.371684760612,,8236.604656005511,8650.466046962538,8701.563117768674,20.0,,,,611.6321627778234,830.8207606838552,975.6496979566872,0.5,40.0,12418.753757522465,8049.9018067494035,8165.833467346965,8253.382269885624,20.0,,,,244.6128124865936,257.3445633286611,455.2650764767893,3.221630814116023,,round_robin,2,real_split_workload_sequential_a100
high_l50,high,50,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,8033.408393501304,8481.163071896299,8598.25147168216,,,,247.79698901693337,763.1644262233749,924.4625490304315,,8051.928095504991,8547.961524451966,8603.3870515725,20.0,,,,648.1843512592604,840.2809485036414,936.0065500281052,0.5,40.0,12501.37261449967,8033.194993244251,8054.951432446251,8055.856975821371,20.0,,,,242.37108101078775,270.0970913370839,320.9046256035799,3.199650758481258,,least_backlog,2,real_split_workload_sequential_a100
high_l70,high,70,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,8273.39129675238,8528.775459874305,8730.451410517853,,,,320.5168375134235,783.5083982732613,867.7446955561754,,8227.418309019413,8581.749207901885,8737.132639900374,28.0,,,,621.6446105099749,789.4730383646674,878.4129156931886,0.7,40.0,12558.138344486924,8308.516790755675,8325.847485417034,8327.090526198735,12.0,,,,243.1724090129137,247.17573170782998,251.10135455266573,3.1851892305073983,,round_robin,2,real_split_workload_sequential_a100
high_l70,high,70,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,8425.604486532393,9133.957005300908,9260.129545070813,,,,338.99872926122043,865.7946817285847,960.1255906606093,,8386.309325273032,9163.227454508888,9269.560419053887,28.0,,,,630.6687887408771,890.6946728966432,962.6407613791525,0.7,40.0,12933.67987350107,8691.931368754013,8760.81816375663,8770.512960851484,12.0,,,,251.21344850049354,259.7671803319827,261.43746779009234,3.094514857879154,,least_backlog,2,real_split_workload_sequential_a100
high_l90,high,90,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,8386.388601255021,8953.21960723959,9176.945254812017,,,,495.17309600196313,826.1259924533078,903.5424841797794,,8407.931440990069,8970.208382233977,9180.760823190212,36.0,,,,618.5515947727254,834.171054259059,903.6364680607221,0.9,40.0,12975.991137001241,8349.505635502283,8612.362678404315,8648.713479596481,4.0,,,,237.74542298633605,262.0448348519858,271.4174651430221,3.083108259578565,,round_robin,2,real_split_workload_sequential_a100
high_l90,high,90,gemma-2-9b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,8439.75335075811,9519.873467681464,9653.656351729005,,,,455.16506950662006,996.5241701516788,1029.8964516090928,,8353.832476001116,9563.674468488898,9655.8786567286,36.0,,,,597.2370012459578,996.9276267511304,1030.3744424687466,0.9,40.0,13547.821375489259,9047.326622516266,9117.950771498727,9117.950771498727,4.0,,,,255.5278364889091,271.64687699405476,271.64687699405476,2.9525175367198093,,least_backlog,2,real_split_workload_sequential_a100
mid_l10,mid,10,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4917.677313249442,5450.444490398513,5674.723960732808,,,,151.6426752496045,232.85328643687578,593.1634865366505,,5327.264997235034,5690.06187710329,5736.075626214733,4.0,,,,541.4891597465612,599.4679949508281,618.3815201933612,0.1,40.0,10748.859246507385,4626.249293753062,5447.195735760033,5451.31760143413,36.0,,,,143.09000999492127,162.87503975036088,191.38709690741956,3.7213442845567046,,round_robin,2,real_split_workload_sequential_a100
mid_l10,mid,10,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5049.514102734975,5178.030440173461,5230.778060977173,,,,155.73590599524323,163.7170514848549,557.6754397663171,,5086.662363508367,5221.891956916079,5250.934898956912,4.0,,,,502.39678924845066,560.9255645860685,570.6759390453226,0.1,40.0,10738.950788493134,4923.871215985855,5176.459746013279,5184.021194229717,36.0,,,,147.8762829938205,160.45748350734357,162.77380916435504,3.7247681982599476,,least_backlog,2,real_split_workload_sequential_a100
mid_l30,mid,30,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4901.310092260246,5529.608273154008,5822.579867161985,,,,151.52185873012058,630.8102784794755,695.859784730128,,5287.089678022312,5720.701520022703,5865.472522856144,12.0,,,,587.0490772649646,685.6948438391555,699.4989459885983,0.3,40.0,10502.001575498485,4877.012757759076,5223.207633389393,5530.892762429139,28.0,,,,150.25210000749212,156.10066697990987,174.0103348271805,3.811031856008929,,round_robin,2,real_split_workload_sequential_a100
mid_l30,mid,30,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4864.918491497519,5238.774714659667,5591.300195523072,,,,158.311462495476,556.2623972189613,582.6765754222288,,5127.755803754553,5580.141395019018,5595.328824736644,12.0,,,,546.2855497607961,579.7151538485195,583.5490195846069,0.3,40.0,10706.34957197621,4831.32030449633,5183.679517460405,5205.902639111446,28.0,,,,149.669714999618,160.57684778934345,169.04207028419478,3.7361014199465545,,least_backlog,2,real_split_workload_sequential_a100
mid_l50,mid,50,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4926.656528245076,5414.105530231609,5742.871796337422,,,,162.3342889797641,569.2478756682249,618.2523341706838,,5123.176768494886,5624.950015803915,5773.683241030667,20.0,,,,553.1136825011345,579.5184151967987,628.5556494756019,0.5,40.0,10469.101126519257,4871.680911761359,5190.794579940848,5375.372612260107,20.0,,,,141.92018474568613,157.60847506171558,165.30060706660151,3.821591986513263,,round_robin,2,real_split_workload_sequential_a100
mid_l50,mid,50,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5101.771058762097,5490.21007338888,5755.316295537923,,,,162.6543767633848,572.6143940817565,667.4342938646441,,5106.6281990206335,5586.010101059219,5761.484206047899,20.0,,,,545.2635167603148,655.0707493006485,670.5463267693995,0.5,40.0,10766.103643034927,5105.630383492098,5342.064660022152,5364.575426223164,20.0,,,,145.66018573532347,161.1361476680031,192.30008171231015,3.7153650258460984,,least_backlog,2,real_split_workload_sequential_a100
mid_l70,mid,70,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5541.723856236786,6304.516283850535,6478.288991172158,,,,523.2759407663252,715.0515234767227,827.5889767799526,,5674.634105496807,6322.155763063347,6489.6301545147435,28.0,,,,584.0243307466153,737.7272032113979,833.3491674624383,0.7,40.0,11212.212900527851,5516.736457750085,5907.442056131549,6001.97074400814,12.0,,,,141.60041851573624,166.7981294391211,229.27496441174304,3.567541685865379,,round_robin,2,real_split_workload_sequential_a100
mid_l70,mid,70,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5387.363324232865,5894.695783572388,6209.010482115555,,,,528.9116609928897,699.9788258050103,837.3815741727594,,5434.814438252943,6026.452009539935,6221.481536235078,28.0,,,,571.6808464931091,726.3601043057861,843.5773191938642,0.7,40.0,10723.386246491333,5377.982796257129,5801.144171884516,5859.308371025254,12.0,,,,143.14848225330934,163.1369137467118,176.261312229326,3.730165929031944,,least_backlog,2,real_split_workload_sequential_a100
mid_l90,mid,90,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5646.614396755467,6246.941895445343,6360.526764079696,,,,549.1335542465094,792.6498145534425,915.8971994373132,,5564.103967757546,6252.251567260828,6361.925420019543,36.0,,,,571.5883990051225,821.144488741993,917.9408552372478,0.9,40.0,10572.756527499632,5953.939237995655,6012.449001244386,6015.296312569117,4.0,,,,142.78932349407114,146.24096433981322,147.1054086269578,3.784191318822554,,round_robin,2,real_split_workload_sequential_a100
mid_l90,mid,90,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,6108.763652518974,6622.5639449985465,6779.905136217421,,,,579.202852997696,860.2214654820273,1025.616791267821,,6027.3451050015865,6637.146959008533,6782.040423476428,36.0,,,,619.5891639799811,870.2032914879965,1025.9574835465173,0.9,40.0,11241.692675494465,6372.274337991257,6406.002438568976,6406.674054538598,4.0,,,,161.41639498528093,163.4106968616834,163.83745224942686,3.558185013137464,,least_backlog,2,real_split_workload_sequential_a100
high_l10,high,10,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4661.901582003338,4905.329745661584,5119.9023343552835,,,,144.38677424914204,199.90048671024877,584.7965387476142,,4993.211101755151,5131.454746506643,5166.11198296072,4.0,,,,499.8684430029243,595.3005344665144,626.8125216232147,0.1,40.0,8870.836181510496,4656.287250239984,4898.627408998436,4901.572102899081,36.0,,,,144.18394574022386,148.69185049610678,181.25332434865413,4.509158105498468,,round_robin,2,real_split_workload_sequential_a100
high_l10,high,10,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4648.651803014218,4774.39264220593,5079.046028537268,,,,143.49247273639776,153.72415707679468,537.5376190035604,,4891.553696972551,5093.61275480187,5137.312933595676,4.0,,,,493.79760249576066,537.7034575038124,538.2009730045684,0.1,40.0,8876.845095978608,4646.300437263562,4757.86204423639,4788.707675795013,36.0,,,,143.22667398664635,145.70161623123568,150.5987244701828,4.506130713402403,,least_backlog,2,real_split_workload_sequential_a100
high_l30,high,30,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4707.050832017558,5581.373337059631,5853.981966811989,,,,143.83825298864394,678.3096204599133,870.0325537010212,,5253.563867998309,5747.096494075959,5897.520752182754,12.0,,,,637.2728607384488,851.2378107494442,878.4341050396324,0.3,40.0,8850.126073494577,4694.310081249569,5201.302026351914,5560.755599609693,28.0,,,,142.82469025056344,168.96704989485443,260.30643199395854,4.519709637441314,,round_robin,2,real_split_workload_sequential_a100
high_l30,high,30,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4710.283522261307,5091.645841603167,5209.379645308072,,,,147.11023900599685,539.8938058875501,562.3205035252613,,4899.276327487314,5179.7127473168075,5221.036130129651,12.0,,,,485.580317734275,557.5019359996077,563.9546204885119,0.3,40.0,8893.683044475294,4678.002664266387,4812.992283297353,4870.490846595785,28.0,,,,142.775689237169,155.99639924475923,173.18892301729647,4.497585102738736,,least_backlog,2,real_split_workload_sequential_a100
high_l50,high,50,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5110.797917746822,5810.411363863386,6083.526852341602,,,,173.01496399159078,664.0241834975313,747.6896176708397,,5238.209270260995,5955.015577340964,6113.358511134284,20.0,,,,560.7434957491932,699.0772287448635,756.6519188822713,0.5,40.0,9310.70981900569,5038.5162939928705,5543.823383914423,5778.079146220116,20.0,,,,142.68882150645368,157.8590676188469,216.68775420985176,4.296269932543375,,round_robin,2,real_split_workload_sequential_a100
high_l50,high,50,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5507.045841004583,5829.667507647537,6033.4132414421765,,,,170.0677404878661,637.8592236782424,770.4719778851722,,5519.618531732704,5906.428739288822,6048.865124047152,20.0,,,,565.5815059726592,671.0783931717743,790.6922717872657,0.5,40.0,9768.059690985958,5516.180934748263,5664.838052337291,5674.676838170853,20.0,,,,161.50049926363863,178.89396405080345,260.5540785007179,4.095088287995974,,least_backlog,2,real_split_workload_sequential_a100
high_l70,high,70,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5530.297035249532,5842.083651895518,6115.23394574062,,,,317.20770048559643,733.446063825977,819.2137398672639,,5373.424712510314,6004.026253524353,6124.178630901733,28.0,,,,597.6908257434843,744.5450669503771,826.2831797424587,0.7,40.0,9658.940212512645,5665.118262244505,5676.701799820876,5767.0357823887025,12.0,,,,150.3071027691476,193.20760393165983,222.07552112580743,4.143444547904597,,round_robin,2,real_split_workload_sequential_a100
high_l70,high,70,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5765.611374255968,6149.707698755083,6337.366915198218,,,,341.19576402008533,736.2109716283159,913.7717688910197,,5612.931581767043,6245.15855491336,6343.60326330032,28.0,,,,553.8407704880228,809.5780747535173,916.7259404750075,0.7,40.0,9872.547964499081,5959.275860761409,6022.840761911357,6032.6200606892235,12.0,,,,163.01687450322788,169.3798110296484,171.45841479097726,4.051638974685541,,least_backlog,2,real_split_workload_sequential_a100
high_l90,high,90,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5928.604427259415,6370.154982604436,6533.094291637535,,,,578.4393172652926,837.4756868433906,960.622539051983,,5786.408023006516,6389.280375020462,6535.2574249583995,36.0,,,,632.218660772196,850.9288702480262,961.7477768901153,0.9,40.0,9535.548547971086,6144.717042261618,6199.456975443172,6206.283613183477,4.0,,,,145.61005498399027,200.4076583252754,221.54387675691396,4.194864908695715,,round_robin,2,real_split_workload_sequential_a100
high_l90,high,90,gemma-7b-it,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5850.216880993685,6293.629524920834,6419.558717256878,,,,544.8763905005762,902.5948977505323,977.2346634409041,,5765.075154500664,6307.2727627295535,6421.064799895976,36.0,,,,569.4093864876777,916.3538807479199,978.0642376004835,0.9,40.0,9465.381209999443,5955.828153761104,6038.625604409026,6066.9707165966975,4.0,,,,147.74986052361783,152.76778476545587,154.44167608977295,4.226001128294594,,least_backlog,2,real_split_workload_sequential_a100
mid_l10,mid,10,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4603.497927761055,4656.873813725542,4940.679794572352,,,,141.0399642336415,172.33462804870243,471.52792360488087,,4871.3617870089365,4947.986521522398,4969.9067023725365,4.0,,,,403.72521874087397,477.7820371935377,496.544377959508,0.1,40.0,10245.95373148482,4602.179157489445,4627.866641996661,4637.237518635811,36.0,,,,140.63369976065587,144.64809725177474,149.4306187116308,3.9039816223269996,,round_robin,2,real_split_workload_sequential_a100
mid_l10,mid,10,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4654.079079511575,5209.078280653921,5573.690169300244,,,,144.43656126968563,182.97757998516346,526.5521450908273,,5522.269604975008,5580.938516315655,5602.683557361888,4.0,,,,478.5489017231157,533.5671473032562,554.6121539405431,0.1,40.0,10866.45997453748,4653.043641257682,5205.717485485366,5209.53247697762,36.0,,,,143.83351949800272,159.57496174087282,162.19069285871228,3.6810518541190156,,least_backlog,2,real_split_workload_sequential_a100
mid_l30,mid,30,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5098.150479738251,5268.745030803257,5416.211143282708,,,,159.85880373045802,434.9983241962036,485.96551629365416,,4939.8038030049065,5030.113696545595,5455.763452042593,12.0,,,,420.8720087626716,442.263849612209,505.8750952093397,0.3,40.0,10915.215034487534,5253.917290741811,5269.098787402618,5272.4670999799855,28.0,,,,158.91038275731262,162.0012517843861,166.18235804053256,3.664611068647076,,round_robin,2,real_split_workload_sequential_a100
mid_l30,mid,30,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5113.599032993079,5502.784217972658,5574.827987075259,,,,159.66518750065006,485.2567946363706,580.8012394353864,,5314.3053172389045,5573.449000730761,5575.324765871919,12.0,,,,479.7172142280033,571.3679244945524,581.7542288187542,0.3,40.0,10901.982409980024,4649.055916495854,5254.676897582249,5258.628652567277,28.0,,,,146.06625375745352,162.50852798402775,167.00424545735586,3.6690640592109194,,least_backlog,2,real_split_workload_sequential_a100
mid_l50,mid,50,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4906.304138494306,5206.387309712591,5335.89144534868,,,,179.1691127436934,509.8069399857195,668.5704887239262,,5081.078049493954,5262.141936548869,5351.59883644752,20.0,,,,438.96604723704513,560.4500182525956,668.660289128311,0.5,40.0,10530.160962500719,4761.389630235499,4956.561788168619,4986.926501689595,20.0,,,,141.66869448672514,148.26794410473667,239.27401416702185,3.7986124055975914,,round_robin,2,real_split_workload_sequential_a100
