density,model_key,dispatcher,repeat_index,replica_id,req_id,arrival_offset_s,first_latency_ms,finish_latency_ms,scheduled_first_latency_ms,scheduled_finish_latency_ms,first_event_index,finish_event_index,is_short
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_22,1.133264,616.6338080074638,8760.450293018948,707.3066050070338,8851.123090018518,42,1015,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_17,1.471833,248.13040700973943,8391.946892021224,368.73760499292985,8512.554090004414,49,1017,False
high_l70,gemma-2-9b-it,least_backlog,0,1,short_extra_03,1.582274,248.13040700973943,8391.946892021224,258.29660502495244,8402.113090036437,48,1016,True
high_l70,gemma-2-9b-it,least_backlog,0,1,short_extra_04,1.687524,246.01472303038463,8393.401812005322,273.23974802857265,8420.62683700351,58,1028,True
high_l70,gemma-2-9b-it,least_backlog,0,1,short_extra_05,1.952273,246.7257030075416,8395.464954024646,255.23779104696587,8403.97704206407,77,1047,True
high_l70,gemma-2-9b-it,least_backlog,0,1,short_a,2.002767,244.67698798980564,8393.855656962842,327.6134090265259,8476.792077999562,87,1056,True
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_03,2.165321,769.4519610377029,8889.363805996254,811.6683740518056,8931.580219010357,138,1092,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_18,2.544356,547.2072350094095,802.994220983237,580.4558229865506,836.2428089603782,152,178,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_b,2.699015,276.5173140214756,8396.429158980027,277.9743740102276,8397.886218968779,139,1093,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_00,2.841104,899.4947019964457,2443.1316489935853,1035.4108460014686,2579.047792998608,215,405,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_14,3.07499,923.6006870050915,8908.715673023835,973.455923027359,8958.570909046102,232,1129,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_13,3.144598,797.6784399943426,8782.793426013086,903.8479230366647,8888.962909055408,217,1128,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_23,3.412292,342.64605899807066,8362.235737033188,464.222845970653,8483.81252400577,216,1124,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_01,3.75888,923.2629999751225,8826.302103989292,1040.931100025773,8943.970204039942,313,1140,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_02,4.100883,627.6448089629412,8530.68391297711,698.9280999987386,8601.967204012908,314,1141,False
high_l70,gemma-2-9b-it,least_backlog,0,1,long_extra_20,4.307758,375.216273998376,3462.0940040331334,492.05310002435,3578.9308300591074,315,770,False
high_l70,gemma-2-9b-it,least_backlog,1,0,short_extra_07,0.056734,124.63438598206267,7882.878426986281,124.69933601096272,7882.943377015181,1,779,True
high_l70,gemma-2-9b-it,least_backlog,1,0,short_extra_08,0.27491,235.74348096735775,8008.306665986311,257.78939900919795,8030.352584028151,5,825,True
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_24,0.40374,728.3997500198893,8506.365179026034,736.237824021373,8514.203253027517,16,895,False
high_l70,gemma-2-9b-it,least_backlog,1,0,short_extra_00,0.67477,246.34124099975452,8022.662715986371,343.7281110091135,8120.04958599573,14,882,True
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_19,0.753789,246.34124099975452,8022.662715986371,264.70911101205274,8041.030585998669,15,883,False
high_l70,gemma-2-9b-it,least_backlog,1,0,short_extra_01,1.222007,240.3991530300118,8018.929618992843,281.30931401392445,8059.839779976755,36,929,True
high_l70,gemma-2-9b-it,least_backlog,1,0,mid_b,1.339675,239.73743396345526,8019.371981965378,284.6981069887988,8064.3326549907215,43,940,True
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_04,1.446978,913.8414990156889,8629.732764034998,970.198662020266,8686.089927039575,86,995,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_16,1.631435,795.8925319835544,8511.25250395853,908.9116540271789,8624.271626002155,88,1003,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_07,2.045993,278.73432100750506,7994.625586026814,371.18366203503683,8087.074927054346,87,996,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_15,2.374658,740.7245920039713,8447.5745720556,783.2681809668429,8490.118161018472,149,1034,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_08,2.673679,375.6800330011174,1514.850406034384,484.24718098249286,1623.4175540157594,152,285,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_a,2.732364,250.237743020989,2240.2667950373143,300.11989100603387,2290.148943022359,138,385,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_09,2.894101,252.82733998028561,7959.677320031915,263.8251809985377,7970.675161050167,151,1035,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_12,3.093428,619.8877240531147,3931.369739002548,684.4215870369226,3995.903601986356,223,676,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_25,3.353249,521.3514959905297,8189.962072996423,572.7755340049043,8241.386111010797,239,1060,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_11,3.66159,641.2368349847384,8297.978634946048,757.5161750428379,8414.257975004148,305,1073,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_10,3.991238,250.25167601415887,7908.529426029418,305.85855402750894,7964.136304042768,288,1070,False
high_l70,gemma-2-9b-it,least_backlog,1,0,long_extra_21,4.280129,725.3763769986108,8349.184533988591,742.3839429975487,8366.19209998753,391,1079,False
high_l70,gemma-2-9b-it,least_backlog,1,1,short_extra_09,0.118613,137.1528809540905,8999.631398997735,137.21546594752,8999.693983991165,1,850,True
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_06,0.17221,667.736432980746,2183.9973860187456,751.3634589849971,2267.6244120229967,7,76,False
high_l70,gemma-2-9b-it,least_backlog,1,1,short_extra_06,0.536333,270.5347570008598,9147.951825056225,387.24045897834003,9264.657527033705,8,931,True
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_05,0.589902,270.5347570008598,9147.951825056225,333.67145899683237,9211.088527052198,9,932,False
high_l70,gemma-2-9b-it,least_backlog,1,1,short_extra_02,1.052165,271.5692470083013,9123.114274989348,304.86769101116806,9156.412718992215,22,975,True
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_22,1.133264,679.1877580108121,9528.811909025535,767.9794849827886,9617.603635997511,38,1027,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_17,1.471833,677.903925999999,9535.01473198412,696.9221769832075,9554.032982967328,53,1050,False
high_l70,gemma-2-9b-it,least_backlog,1,1,short_extra_03,1.582274,275.1403879956342,9124.764539010357,318.9694850007072,9168.59363601543,44,1028,True
high_l70,gemma-2-9b-it,least_backlog,1,1,short_extra_04,1.687524,271.84588997624815,9125.225363008212,347.51293098088354,9200.892404012848,52,1040,True
high_l70,gemma-2-9b-it,least_backlog,1,1,short_extra_05,1.952273,268.73897801851854,9127.826055046171,351.52466502040625,9210.611742048059,72,1061,True
high_l70,gemma-2-9b-it,least_backlog,1,1,short_a,2.002767,268.73897801851854,9127.826055046171,301.03066499577835,9160.11774202343,71,1060,True
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_03,2.165321,829.23051295802,9672.844098007772,832.6895060017705,9676.303091051523,124,1097,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_18,2.544356,580.1557750091888,862.1476360131055,610.5984179885127,892.5902789924294,138,164,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_b,2.699015,288.90891995979473,9132.522505009547,298.99550596019253,9142.609091009945,125,1098,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_00,2.841104,945.0644589960575,2617.1256749657914,951.04006503243,2623.101281002164,189,379,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_14,3.07499,834.1037000063807,9502.609125978779,914.0980620286427,9582.603488001041,207,1129,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_13,3.144598,637.1597030083649,9365.448288968764,647.5460650399327,9375.834651000332,190,1124,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_23,3.412292,355.18107505049556,9083.469661010895,379.8520650016144,9108.140650962014,191,1125,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_01,3.75888,986.1822809907608,9534.801810979843,1019.4645450101234,9568.084074999206,288,1140,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_02,4.100883,654.0745630045421,9202.694092993625,677.461544983089,9226.081074972171,289,1141,False
high_l70,gemma-2-9b-it,least_backlog,1,1,long_extra_20,4.307758,379.53777698567137,3770.9208769956604,470.58654500870034,3861.9696450186893,290,745,False
high_l90,gemma-2-9b-it,round_robin,0,0,short_extra_01,0.056734,122.15234601171687,8140.522323956247,122.21597105963156,8140.585949004162,1,728,True
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_00,0.17221,752.1062000305392,2196.8257330008782,758.8546250481158,2203.574158018455,8,73,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_33,0.40374,685.9057190013118,8733.569137984887,697.1218680264428,8744.785287010018,13,820,False
high_l90,gemma-2-9b-it,round_robin,0,0,short_a,0.589902,270.91330400435254,8351.709162991028,341.1626250599511,8421.958484046627,9,807,True
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_32,0.753789,782.7362489770167,3978.438615973573,836.3441380206496,4032.046505017206,32,329,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_12,1.133264,246.21639400720596,3687.5412960071117,334.62396601680666,3775.9488680167124,26,346,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_b,1.339675,248.5682109836489,8351.3985130121,250.45813800534233,8353.288440033793,33,865,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_07,1.471833,661.0343699576333,8777.466573985294,779.3542529689148,8895.786456996575,62,915,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_06,1.631435,656.3271710183471,900.9404160315171,744.3491580197588,988.9624030329287,80,100,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_05,1.952273,285.1884009432979,8401.620604970958,298.9142530132085,8415.346457040869,70,916,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_16,2.045993,258.246244979091,8387.658429972362,329.79115803027526,8459.203343023546,81,925,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_11,2.374658,613.2123510469683,8804.536879004445,614.3675820203498,8805.692109977826,129,961,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_22,2.673679,247.83075001323596,8439.155277970713,315.34658203599975,8506.671109993476,130,962,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_24,2.732364,247.83075001323596,8439.155277970713,256.66158203966916,8447.986109997146,131,963,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_10,2.894101,814.493254001718,9009.104956989177,909.4497440382838,9104.061447025742,206,988,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_20,3.093428,813.8634100323543,3877.6336790178902,833.9159060269594,3897.6861750124954,207,600,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_29,3.353249,322.2160849836655,8501.274755981285,328.135704039596,8507.194375037216,192,984,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_28,3.66159,245.9303070208989,1481.6827540053055,265.7539060455747,1501.5063530299813,222,387,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_26,3.991238,612.1504740440287,8877.55214603385,672.3688650527038,8937.770537042525,304,1002,False
high_l90,gemma-2-9b-it,round_robin,0,0,long_extra_31,4.280129,247.57221096660942,8504.624250985216,263.3188529871404,8520.370893005747,303,1001,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_17,0.118613,488.0723999813199,8450.748479983304,488.14201494678855,8450.818094948772,1,793,False
high_l90,gemma-2-9b-it,round_robin,0,1,short_extra_00,0.27491,239.19187096180394,8208.896533004008,571.0458559915423,8540.750518033747,5,825,True
high_l90,gemma-2-9b-it,round_robin,0,1,mid_b,0.536333,239.19187096180394,8208.896533004008,309.62285597343,8279.327518015634,4,824,True
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_15,0.67477,738.305755017791,8705.316161038354,785.1306580123492,8752.141064032912,22,891,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_14,1.052165,247.09535599686205,8216.03169903392,282.447304984089,8251.383648021147,18,879,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_a,1.222007,651.9246610114351,2826.599425985478,764.54552001087,2939.2202849849127,46,224,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_08,1.446978,647.516101016663,1833.3628459949978,660.4558459948748,1846.3025909732096,48,140,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_03,1.582274,278.4998270217329,8213.239239004906,278.57832703739405,8213.317739020567,39,925,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_25,1.687524,278.2095890142955,8210.348011984024,299.02852000668645,8231.166942976415,47,936,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_13,2.002767,656.6156150074676,8543.34111197386,761.3048310158774,8648.03032798227,93,990,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_19,2.165321,659.6731439931318,8541.834077972453,726.6678740270436,8608.828808006365,113,999,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_30,2.544356,258.37709300685674,505.05128497025,347.63287397800013,594.3070659413934,114,138,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_02,2.699015,906.667739036493,8625.705471029505,971.7501199920662,8690.787851985078,170,1035,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_01,2.841104,903.2690149615519,8621.008540969342,954.1835429845378,8671.923068992328,184,1042,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_09,3.07499,779.4837619876489,8495.831074018497,843.1835129740648,8559.530825004913,186,1046,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_27,3.144598,377.44463502895087,8096.482367021963,526.1671200278215,8245.204852020834,171,1036,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_23,3.412292,339.2737439717166,8057.013269979507,382.9955429537222,8100.735068961512,185,1043,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_21,3.75888,739.1738479491323,8439.204558962956,775.6120369886048,8475.642748002429,275,1057,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_04,4.100883,250.4034389858134,7957.037192012649,310.7790579670109,8017.4128109938465,259,1055,False
high_l90,gemma-2-9b-it,round_robin,0,1,long_extra_18,4.307758,610.3058540029451,853.6278830142692,714.2444080091082,957.5664370204322,340,374,False
high_l90,gemma-2-9b-it,round_robin,1,0,short_extra_01,0.056734,147.42529299110174,8827.343187993392,147.49012497486547,8827.408019977156,1,753,True
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_00,0.17221,811.422938015312,2375.655365001876,843.4461079887114,2407.6785349752754,8,77,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_33,0.40374,715.1385910110548,9359.963528055232,779.7924369806424,9424.61737402482,14,844,False
high_l90,gemma-2-9b-it,round_robin,1,0,short_a,0.589902,274.0044330130331,8953.795752022415,289.0312669915147,8968.822586000897,7,819,True
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_32,0.753789,865.4932050267234,4347.290422010701,990.6493080197833,4472.446525003761,31,356,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_12,1.133264,701.18397497572,4450.685315008741,751.4694499550387,4500.97078998806,33,403,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_b,1.339675,289.7062650299631,8914.543708029669,404.76330800447613,9029.600751004182,32,889,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_07,1.471833,280.6721539818682,8901.00751700811,412.9004499409348,9033.235812967177,40,900,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_06,1.631435,698.750353010837,2260.4497669963166,811.7747079813853,2373.474121966865,73,205,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_05,1.952273,561.4780359901488,9164.375688997097,627.6155349914916,9230.51318799844,75,945,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_16,2.045993,289.60198297863826,8891.592519998085,397.2167079919018,8999.207245011348,74,937,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_11,2.374658,687.0541679672897,9286.3021469675,755.6310929358006,9354.879071936011,126,974,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_22,2.673679,553.697313007433,9151.895146991592,594.522372004576,9192.720205988735,140,981,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_24,2.732364,279.38490599626675,8878.632884996478,397.9250929551199,8997.17307195533,127,975,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_10,2.894101,877.636844990775,9419.189136009663,973.2441279920749,9514.796419010963,195,998,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_20,3.093428,874.5913530001417,4265.984479046892,911.4811219624244,4302.874248009175,196,597,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_29,3.353249,326.37585001066327,8868.377865990624,378.2378149917349,8920.239830971695,180,994,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_28,3.66159,273.3891739626415,1631.3578629633412,343.31912198103964,1701.2878109817393,212,382,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_26,3.991238,678.7299799616449,9205.422127968632,692.4459259607829,9219.13807396777,277,1010,False
high_l90,gemma-2-9b-it,round_robin,1,0,long_extra_31,4.280129,273.81968998815864,8800.511837995145,403.5549259278923,8930.24707393488,294,1011,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_17,0.118613,488.68655698606744,8398.87664502021,488.7535969610326,8398.943684995174,1,800,False
high_l90,gemma-2-9b-it,round_robin,1,1,short_extra_00,0.27491,236.29897501086816,8152.886288007721,568.7655160436407,8485.352829040494,5,832,True
high_l90,gemma-2-9b-it,round_robin,1,1,mid_b,0.536333,236.29897501086816,8152.886288007721,307.3425160255283,8223.929829022381,4,831,True
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_15,0.67477,729.3751600082032,8646.788163983729,777.4930590530857,8694.906063028611,22,898,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_14,1.052165,244.95635402854532,8164.881303033326,275.26515402132645,8195.190103026107,18,886,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_a,1.222007,646.8550239806063,2819.171227980405,752.2931949933991,2924.609398993198,44,221,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_08,1.446978,645.1717390445992,1828.576279047411,650.4749270388857,1833.8794670416974,46,138,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_03,1.582274,399.0984580013901,8286.072649993002,515.1789270457812,8402.153119037393,54,954,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_25,1.687524,275.94572596717626,8161.579113977496,286.7761949892156,8172.409582999535,45,943,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_13,2.002767,656.7635199753568,8494.52101602219,751.471881987527,8589.22937803436,91,999,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_19,2.165321,659.2943089781329,8493.919274013024,715.1458520093001,8549.770817044191,111,1008,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_30,2.544356,257.0369429886341,503.2034899923019,336.1108519602567,582.2773989639245,112,136,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_02,2.699015,902.2499150014482,8572.337799996603,957.4970859684981,8627.584970963653,168,1044,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_01,2.841104,900.949445029255,8568.911939044483,940.3398010181263,8608.302295033354,182,1051,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_09,3.07499,777.3394620162435,8443.570083996747,829.0095740230754,8495.240196003579,184,1055,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_27,3.144598,375.5845819832757,8045.672466978431,511.9140860042535,8182.0019709994085,169,1045,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_23,3.412292,339.2966170213185,8007.2591110365465,369.1518009873107,8037.114295002539,183,1052,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_21,3.75888,732.5566579820588,8388.123212964274,755.1519480184652,8410.71850300068,273,1066,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_04,4.100883,246.8353229924105,7904.188846005127,292.5999099970795,7949.953433009796,257,1064,False
high_l90,gemma-2-9b-it,round_robin,1,1,long_extra_18,4.307758,606.5783119993284,1938.1857360131107,692.3351600416936,2023.942584055476,338,525,False
high_l90,gemma-2-9b-it,least_backlog,0,0,short_extra_01,0.056734,136.1743700108491,8972.592352016363,136.23917603399605,8972.65715803951,1,769,True
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_00,0.17221,806.1909710522741,2338.6266290326603,826.9627400441095,2359.3983980244957,9,84,False
high_l90,gemma-2-9b-it,least_backlog,0,0,mid_b,0.536333,271.1643259972334,9113.57033700915,326.72963303048164,9169.135644042399,8,846,True
high_l90,gemma-2-9b-it,least_backlog,0,0,short_a,0.589902,271.1643259972334,9113.57033700915,273.160633048974,9115.566644060891,7,845,True
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_15,0.67477,274.53677501762286,9117.820415005554,324.4027400505729,9167.686380038504,13,860,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_14,1.052165,850.3883560188115,9656.045546988025,933.5893720271997,9739.246562996414,52,945,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_a,1.222007,713.3573770406656,3097.565658041276,763.7473720242269,3147.9556530248374,51,231,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_08,1.446978,302.97033704118803,1551.7013390199281,400.94397304346785,1649.674975022208,44,130,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_03,1.582274,425.36704801023006,9236.739581043366,535.7772160205059,9347.149749053642,63,957,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_25,1.687524,293.07020403211936,9098.727395001333,298.23037202004343,9103.887562989257,53,946,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_13,2.002767,702.7245319914073,9485.419253993314,818.031737988349,9600.726459990256,103,1002,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_19,2.165321,701.6624410171062,9481.757852016017,795.1829570229165,9575.278368021827,123,1011,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_30,2.544356,276.2310549733229,553.1881839851849,416.1479569738731,693.1050859857351,124,147,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_02,2.699015,997.6810250082053,9595.750254986342,1119.489345990587,9717.558575968724,178,1047,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_01,2.841104,997.9826760245487,9594.319080992136,1117.4125320394523,9713.74893700704,192,1054,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_09,3.07499,998.9448679843917,9594.68482201919,1020.6355869886465,9616.375541023444,208,1059,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_27,3.144598,581.0160959954374,9179.085325973574,673.9063460263424,9271.975576004479,179,1048,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_23,3.412292,357.7860850491561,8954.122490016744,546.2245320086367,9142.560936976224,193,1055,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_21,3.75888,277.08975796122104,8872.829711996019,336.74558700295165,8932.48554103775,209,1060,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_04,4.100883,1023.7371940165758,9474.917570012622,1155.2148790215142,9606.39525501756,334,1069,False
high_l90,gemma-2-9b-it,least_backlog,0,0,long_extra_18,4.307758,751.727472001221,1021.5942999930121,813.9669050578959,1083.833733049687,317,350,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_17,0.118613,480.96119199180976,8482.688864984084,481.0259229852818,8482.753595977556,1,758,False
high_l90,gemma-2-9b-it,least_backlog,0,1,short_extra_00,0.27491,238.6300289654173,8245.824234967586,563.3692640112713,8570.56347001344,4,785,True
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_33,0.40374,238.6300289654173,8245.824234967586,434.5392640097998,8441.733470011968,5,786,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_32,0.753789,739.4605210283771,4094.399928988423,823.965895047877,4178.905303007923,26,319,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_12,1.133264,256.403153995052,3856.1508110142313,324.6757489978336,3924.423406017013,21,336,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_b,1.339675,1034.5475330250338,8849.883653980214,1152.828793041408,8968.164913996588,61,918,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_07,1.471833,790.6423339736648,8605.624599964358,896.5821479796432,8711.564413970336,47,907,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_06,1.631435,792.211729043629,1036.5948490216397,861.0687930486165,1105.4519130266272,62,82,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_05,1.952273,392.09713600575924,8207.079401996452,416.1421480239369,8231.12441401463,53,908,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_16,2.045993,316.63139699958265,8131.967517954763,446.510793059133,8261.846914014313,63,919,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_11,2.374658,615.883908001706,8429.612595005892,733.7554870173335,8547.48417402152,115,955,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_22,2.673679,251.43431196920574,8061.596226005349,314.66841499786824,8124.830329034012,102,948,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_24,2.732364,251.43431196920574,8061.596226005349,255.98341500153765,8066.145329037681,103,949,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_10,2.894101,831.3901019864716,8549.804800946731,925.6636500358582,8644.078348996118,178,976,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_20,3.093428,836.4130429690704,3907.2177739581093,851.4262780081481,3922.231008997187,179,574,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_29,3.353249,322.7192069753073,8037.874213012401,342.90061000501737,8058.055616042111,164,972,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_28,3.66159,248.68935300037265,1484.7616840270348,283.26427802676335,1519.3366090534255,194,361,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_26,3.991238,616.0931420163251,8310.696251981426,692.0564800384454,8386.659590003546,276,990,False
high_l90,gemma-2-9b-it,least_backlog,0,1,long_extra_31,4.280129,248.85780399199575,7951.498027949128,278.9877890027128,7981.628012959845,275,989,False
high_l90,gemma-2-9b-it,least_backlog,1,0,short_extra_01,0.056734,136.193169048056,8980.812595051248,136.2619760329835,8980.881402036175,1,778,True
high_l90,gemma-2-9b-it,least_backlog,1,0,long_extra_00,0.17221,804.9746129545383,2336.3605389604345,825.7693899795413,2357.1553159854375,9,84,False
high_l90,gemma-2-9b-it,least_backlog,1,0,mid_b,0.536333,272.12942799087614,9122.331205988303,325.90044901007786,9176.102227007505,8,855,True
high_l90,gemma-2-9b-it,least_backlog,1,0,short_a,0.589902,272.12942799087614,9122.331205988303,272.3314490285702,9122.533227025997,7,854,True
high_l90,gemma-2-9b-it,least_backlog,1,0,long_extra_15,0.67477,274.5364409638569,9126.105917966925,323.2093899860047,9174.778866989072,13,869,False
high_l90,gemma-2-9b-it,least_backlog,1,0,long_extra_14,1.052165,853.2269129646011,9694.602103962097,934.3564909650013,9775.731681962498,52,954,False
high_l90,gemma-2-9b-it,least_backlog,1,0,long_a,1.222007,716.2368769641034,3093.7999119632877,764.5144909620285,3142.077525961213,51,231,False
